Dirty_Dancing_Fitness_Workout_00000051.jpg 3 6
 77.3 80.1 79.2 126.8 
 631.6 150.4 630.1 225.5 
 597.9 157.1 596.4 211.5 
 660.0 150.8 671.6 198.0 
 601.2 214.9 635.4 240.4 
 676.4 204.3 661.9 228.9 
 625.8 90.6 628.2 124.8 
Joanna_Hall_5_minute_cardio_workout_00001170.jpg 3 6
 427.4 165.3 423.5 262.6 
 381.2 174.4 398.0 235.6 
 471.7 170.1 466.9 227.9 
 403.8 241.4 452.9 269.8 
 462.1 228.9 404.3 256.8 
 426.0 82.5 427.4 128.7 
 80.7 150.4 81.2 241.9 
 34.9 160.0 31.1 218.7 
 124.0 156.6 139.9 212.5 
 34.9 223.6 90.3 216.3 
 139.4 219.7 86.9 234.2 
 74.9 79.1 78.3 127.7 
 633.0 149.9 633.0 223.1 
 596.4 155.7 601.7 199.0 
 664.3 156.1 678.8 194.7 
 604.6 204.3 653.3 217.8 
 683.1 196.6 656.6 197.6 
 628.7 91.6 630.1 127.7 
Joanna_Hall_5_minute_cardio_workout_00001171.jpg 3 6
 426.4 159.5 422.1 260.6 
 387.9 162.9 407.2 226.0 
 472.2 161.9 466.9 211.0 
 409.6 231.7 463.0 249.1 
 463.0 212.5 407.2 226.0 
 425.5 81.0 428.8 128.7 
 79.7 153.3 77.8 243.8 
 33.5 156.6 21.4 212.5 
 125.9 155.2 151.0 207.2 
 20.5 220.2 79.2 211.5 
 149.5 211.0 104.8 227.4 
 76.8 77.6 77.8 122.9 
 631.6 150.4 631.1 226.0 
 596.9 158.5 604.6 198.5 
 663.4 155.7 681.2 188.4 
 609.4 201.9 657.1 206.2 
 682.6 195.1 658.1 186.5 
 628.7 89.7 632.5 125.8 
Joanna_Hall_5_minute_cardio_workout_00001187.jpg 3 6
 425.5 190.3 426.0 271.7 
 387.4 197.6 378.8 268.8 
 478.9 196.1 486.6 254.4 
 377.8 275.1 376.4 336.7 
 491.4 260.6 502.5 312.6 
 428.8 103.7 429.8 149.4 
 86.0 188.9 87.4 272.2 
 42.2 198.5 57.1 258.7 
 128.4 195.6 127.4 258.7 
 61.9 266.4 68.6 317.5 
 126.9 266.4 115.8 319.9 
 82.1 110.4 85.5 161.9 
 634.0 175.4 626.3 246.2 
 599.8 176.8 598.4 224.5 
 661.4 179.3 671.6 223.6 
 600.3 232.7 593.5 273.2 
 677.3 230.8 693.7 266.9 
 629.7 111.8 631.1 146.0 
Joanna_Hall_5_minute_cardio_workout_00001204.jpg 3 6
 427.9 135.4 431.3 248.6 
 390.3 127.7 367.2 68.0 
 454.4 124.8 485.2 68.0 
 363.8 58.9 346.0 5.4 
 488.6 63.7 514.6 10.2 
 417.8 55.5 427.4 101.2 
 77.3 139.8 81.2 236.1 
 40.2 133.0 30.1 69.5 
 114.4 131.1 130.3 71.9 
 26.3 60.8 8.0 11.2 
 131.7 67.1 156.8 14.1 
 75.9 76.7 78.3 111.8 
 629.2 139.8 632.1 227.4 
 596.9 141.7 587.8 82.5 
 652.8 138.3 676.4 93.5 
 587.8 78.1 571.9 34.8 
 678.3 87.3 702.9 50.2 
 623.4 86.8 628.2 122.4 
Joanna_Hall_5_minute_cardio_workout_00001205.jpg 3 6
 425.5 140.7 428.8 248.1 
 389.8 130.1 372.5 64.6 
 454.4 114.7 487.1 58.4 
 370.1 52.1 357.1 5.4 
 488.6 48.8 507.8 2.0 
 422.6 58.4 426.9 103.7 
 77.3 136.4 77.8 229.3 
 39.7 126.8 35.4 68.0 
 112.9 129.7 127.9 69.9 
 30.6 59.3 19.5 12.2 
 128.8 59.3 147.1 12.6 
 77.3 74.8 79.2 109.9 
 630.6 141.2 634.0 229.3 
 597.4 139.3 591.1 82.5 
 653.3 136.9 675.9 91.6 
 590.2 77.2 578.1 27.1 
 675.9 88.2 698.5 44.4 
 623.9 85.8 626.8 118.1 
Joanna_Hall_5_minute_cardio_workout_00001206.jpg 3 6
 427.9 140.7 434.1 249.6 
 388.9 128.2 377.8 54.1 
 460.6 112.8 483.3 52.1 
 374.9 44.9 363.8 4.9 
 485.7 48.3 495.8 3.0 
 420.7 57.9 428.8 101.2 
 74.4 135.4 78.8 226.9 
 40.2 130.6 39.3 66.1 
 114.4 127.7 121.1 71.4 
 39.7 58.4 29.2 14.6 
 125.9 60.8 136.1 15.5 
 80.2 75.7 77.8 110.9 
 630.1 141.7 630.1 229.3 
 597.4 143.1 595.5 83.9 
 654.7 137.8 671.1 94.5 
 593.1 77.2 584.9 29.0 
 674.0 88.7 692.3 43.0 
 625.3 85.4 629.2 120.0 
Joanna_Hall_5_minute_cardio_workout_00001207.jpg 3 6
 425.0 137.8 428.4 245.2 
 395.6 124.8 383.1 54.5 
 454.8 119.1 478.9 60.8 
 381.7 51.2 375.4 3.0 
 478.0 50.7 491.9 -0.4 
 422.6 55.5 429.8 102.7 
 79.2 135.0 82.6 231.7 
 43.6 122.4 45.0 68.5 
 111.5 131.1 114.9 71.4 
 43.6 58.4 34.9 12.6 
 120.6 63.7 125.9 15.0 
 79.2 75.7 79.2 110.4 
 631.6 141.2 634.0 233.2 
 599.3 141.2 596.4 81.0 
 650.8 136.9 669.6 93.1 
 593.1 74.8 586.3 25.6 
 671.1 87.8 686.5 40.1 
 626.8 82.0 628.7 120.0 
Joanna_Hall_5_minute_cardio_workout_00001208.jpg 3 6
 431.3 141.7 431.3 246.2 
 388.9 129.2 388.9 64.6 
 455.3 121.5 470.3 61.8 
 388.4 57.9 383.1 7.3 
 475.6 56.9 487.6 1.1 
 422.6 55.5 429.3 103.2 
 78.8 133.5 81.6 235.6 
 43.6 133.0 46.0 73.3 
 116.8 137.4 114.9 77.2 
 47.5 65.1 42.2 13.1 
 116.3 67.5 124.0 16.5 
 80.7 75.2 77.3 108.5 
 628.2 140.7 633.5 232.2 
 595.5 141.2 597.9 80.1 
 652.8 134.5 668.2 93.1 
 601.2 74.8 592.1 21.8 
 673.0 83.9 681.7 38.6 
 620.5 85.8 628.2 118.6 
Joanna_Hall_5_minute_cardio_workout_00001209.jpg 3 6
 426.9 135.9 429.3 252.9 
 386.0 137.4 389.4 71.4 
 455.8 126.8 468.8 65.6 
 389.4 65.1 390.8 6.4 
 470.7 57.9 475.6 4.9 
 421.1 57.4 426.9 104.1 
 76.3 135.0 79.2 233.2 
 40.2 133.0 49.4 72.8 
 109.6 130.6 112.9 80.5 
 49.9 65.1 47.5 11.7 
 113.9 68.5 123.1 15.0 
 78.8 73.8 77.3 117.1 
 627.7 137.8 633.0 226.4 
 596.4 141.7 599.3 85.4 
 652.3 135.4 666.3 89.2 
 598.4 79.6 597.4 26.6 
 668.7 83.9 678.3 38.6 
 621.9 85.8 624.8 120.5 
Joanna_Hall_5_minute_cardio_workout_00001210.jpg 3 6
 78.8 135.0 80.2 239.9 
 45.5 135.4 52.7 76.2 
 114.9 129.7 111.0 82.0 
 52.7 67.5 53.7 11.7 
 113.9 69.9 119.7 17.5 
 76.3 76.2 80.7 113.8 
 427.9 140.2 428.8 252.5 
 394.2 136.4 393.7 52.1 
 459.2 132.5 465.0 58.9 
 394.7 44.9 397.5 2.0 
 468.3 46.3 474.1 5.4 
 426.0 57.9 428.4 104.1 
 628.7 144.1 625.3 239.9 
 597.4 136.9 596.4 81.5 
 653.7 137.4 664.8 90.6 
 600.3 75.2 598.4 27.6 
 668.2 82.9 671.6 31.4 
 627.7 83.4 628.2 117.6 
Joanna_Hall_5_minute_cardio_workout_00001216.jpg 3 6
 427.4 141.7 428.4 248.6 
 387.4 126.8 396.6 55.0 
 454.4 122.9 459.2 61.8 
 400.4 45.4 415.4 -0.4 
 458.7 53.1 454.8 3.5 
 422.1 58.4 426.4 107.0 
 81.2 140.7 83.6 233.7 
 44.6 138.8 38.3 69.0 
 116.3 134.0 125.9 70.9 
 40.2 62.2 62.9 20.3 
 126.9 66.1 106.7 17.9 
 79.7 71.9 80.7 108.9 
 629.7 137.8 629.2 232.2 
 595.0 152.3 597.9 77.2 
 653.3 134.5 663.8 91.1 
 602.2 72.8 619.1 27.1 
 665.3 80.1 655.2 40.6 
 623.9 84.9 625.3 119.1 
Joanna_Hall_5_minute_cardio_workout_00001982.jpg 3 6
 311.3 117.6 312.3 188.4 
 279.6 122.4 273.8 158.5 
 343.6 122.9 352.3 154.2 
 275.7 162.9 307.5 145.5 
 354.2 157.6 354.7 187.9 
 307.0 59.8 307.0 94.0 
 105.2 131.1 112.9 193.2 
 89.8 125.3 73.0 160.5 
 125.9 128.2 159.2 148.9 
 71.5 163.4 75.9 138.3 
 164.0 152.8 161.1 185.5 
 103.8 87.3 107.6 116.2 
 508.3 132.1 506.9 179.3 
 491.0 133.5 482.3 165.8 
 NaN NaN NaN NaN 
 486.2 170.1 518.4 166.7 
 NaN NaN NaN NaN 
 506.4 88.2 506.9 112.8 
Joanna_Hall_5_minute_cardio_workout_00001992.jpg 3 6
 325.3 120.0 328.2 187.9 
 295.9 120.5 291.1 159.5 
 360.0 124.4 370.1 159.5 
 290.6 160.5 282.5 196.1 
 372.0 161.0 337.8 138.8 
 323.9 62.7 329.2 96.9 
 137.0 134.0 139.9 189.4 
 105.2 135.0 109.1 162.9 
 162.5 136.4 166.9 162.4 
 109.6 165.3 111.5 185.5 
 164.5 160.5 137.0 148.0 
 128.8 90.2 128.8 119.1 
 521.8 131.1 516.0 184.1 
 493.4 131.6 480.9 152.3 
 545.9 130.1 556.9 163.8 
 479.4 154.2 481.3 176.8 
 559.3 165.3 548.8 130.1 
 517.0 87.8 518.4 116.7 
Joanna_Hall_5_minute_cardio_workout_00002007.jpg 3 6
 146.7 131.6 150.5 189.9 
 119.2 136.4 112.9 172.5 
 175.1 134.0 190.5 165.8 
 110.5 176.4 119.7 142.7 
 193.8 165.8 193.4 197.1 
 140.9 88.7 146.7 114.7 
 325.3 118.6 325.8 190.3 
 294.5 124.4 291.1 165.8 
 355.2 121.5 359.0 151.8 
 290.2 169.1 322.9 155.2 
 360.5 150.4 366.2 183.6 
 324.3 64.6 325.8 97.4 
 521.8 127.7 516.0 179.7 
 499.6 131.1 490.5 161.4 
 543.9 129.7 539.1 162.4 
 491.4 166.7 520.8 158.1 
 537.7 159.5 544.9 174.0 
 523.2 86.3 523.7 113.3 
Joanna_Hall_5_minute_cardio_workout_00002013.jpg 3 6
 333.5 122.9 335.4 189.9 
 304.1 122.9 298.3 156.6 
 362.4 126.8 372.5 162.9 
 295.9 160.0 291.1 193.7 
 373.5 167.7 344.1 155.2 
 332.1 63.7 332.1 98.4 
 154.4 132.5 161.1 190.8 
 131.2 137.8 132.2 169.1 
 182.8 136.9 194.3 163.8 
 129.8 169.6 136.1 189.4 
 193.4 167.7 164.5 158.1 
 150.5 90.6 152.9 118.1 
 527.1 130.1 522.7 186.0 
 499.2 131.6 487.1 157.6 
 552.6 131.1 561.8 159.5 
 486.6 158.5 491.0 181.7 
 560.8 165.8 540.6 158.1 
 528.0 89.7 527.6 117.6 
Joanna_Hall_5_minute_cardio_workout_00002014.jpg 3 6
 155.8 131.6 160.6 193.7 
 129.3 138.8 133.7 162.9 
 184.2 137.8 197.2 161.9 
 133.7 165.8 144.7 192.3 
 193.8 161.9 161.1 146.0 
 149.5 91.1 152.9 120.0 
 332.1 122.4 335.4 191.3 
 305.6 121.0 302.2 156.6 
 366.7 125.8 374.4 159.5 
 300.3 157.1 291.6 184.6 
 371.1 159.5 340.2 140.7 
 334.5 65.6 335.9 96.9 
 526.6 127.7 520.8 186.5 
 500.1 131.1 487.1 151.3 
 554.5 131.1 562.7 159.0 
 488.1 153.3 487.1 175.9 
 561.8 162.4 538.6 152.3 
 524.7 88.2 526.6 113.8 
Joanna_Hall_5_minute_cardio_workout_00002017.jpg 3 6
 336.4 122.0 336.4 192.7 
 306.5 122.0 299.8 153.3 
 370.6 127.2 375.4 160.5 
 299.8 153.7 291.6 185.0 
 375.4 162.4 344.1 144.6 
 332.5 63.2 336.4 98.8 
 156.8 134.0 163.0 192.7 
 134.1 137.8 136.5 165.3 
 186.6 138.3 198.7 163.4 
 137.5 169.1 150.0 197.6 
 200.1 168.7 171.2 167.7 
 152.9 88.2 154.4 116.2 
 526.1 128.2 524.7 184.1 
 500.6 130.1 486.2 150.8 
 556.0 131.1 569.9 152.3 
 486.2 153.3 489.0 177.3 
 569.0 157.1 545.9 144.6 
 524.7 88.7 523.2 112.3 
Joanna_Hall_5_minute_cardio_workout_00002018.jpg 3 6
 336.9 122.4 336.9 187.9 
 306.5 120.0 302.7 154.7 
 370.6 125.3 374.9 168.2 
 303.2 152.8 292.6 177.3 
 375.4 165.8 347.0 157.6 
 333.0 64.2 335.9 97.9 
 160.1 133.5 162.1 190.8 
 134.6 140.2 138.0 167.2 
 185.2 137.8 197.2 164.3 
 137.5 167.7 142.8 192.7 
 198.7 169.6 173.1 184.6 
 155.3 89.7 156.8 120.0 
 525.6 128.2 521.8 184.6 
 499.2 132.1 487.1 155.2 
 555.0 131.6 569.0 156.6 
 485.7 154.2 487.1 178.3 
 568.5 161.4 544.9 149.9 
 524.7 87.3 523.2 116.7 
Joanna_Hall_5_minute_cardio_workout_00002025.jpg 3 6
 332.1 122.0 334.5 187.4 
 304.1 122.4 298.8 162.9 
 361.9 121.5 368.2 147.0 
 300.3 162.4 326.8 149.4 
 369.6 149.4 373.0 175.9 
 326.8 63.2 329.2 95.9 
 154.8 134.5 166.9 187.9 
 140.4 133.0 123.1 163.8 
 186.1 138.3 203.5 156.1 
 125.0 162.4 132.2 133.5 
 204.0 160.5 202.5 191.8 
 156.3 90.6 156.3 119.5 
 521.8 132.5 519.4 184.6 
 498.2 130.1 497.2 164.3 
 544.9 127.7 536.2 159.5 
 497.7 167.2 523.2 147.0 
 531.9 158.5 542.5 171.1 
 523.2 85.8 524.2 111.8 
Joanna_Hall_5_minute_cardio_workout_00002029.jpg 3 6
 159.2 132.5 161.1 191.8 
 131.7 136.9 123.5 171.1 
 189.0 140.2 204.9 163.8 
 123.5 177.3 134.1 168.7 
 207.3 167.2 203.5 194.7 
 156.8 89.2 161.1 115.7 
 329.6 122.0 332.5 188.9 
 297.9 123.9 295.5 170.6 
 363.4 127.7 364.8 151.8 
 293.5 173.5 324.3 162.9 
 369.1 153.7 372.5 185.5 
 331.6 64.6 331.6 95.9 
 524.7 129.7 521.8 176.8 
 493.4 133.0 492.9 164.3 
 544.4 129.2 543.5 155.2 
 492.9 170.1 524.2 157.6 
 542.5 154.7 545.4 168.7 
 523.7 85.4 522.3 111.4 
Joanna_Hall_5_minute_cardio_workout_00002034.jpg 3 6
 337.3 123.9 336.9 192.7 
 308.0 123.4 301.2 157.1 
 373.9 129.7 375.9 168.7 
 299.3 159.0 295.0 191.8 
 373.9 171.1 345.1 161.4 
 339.3 64.6 338.8 94.5 
 164.0 130.1 166.4 188.4 
 137.5 131.6 141.4 166.7 
 189.5 139.3 197.7 171.6 
 139.9 168.7 140.4 196.6 
 199.1 174.4 173.1 177.8 
 160.1 87.8 162.1 116.7 
 531.4 130.1 525.2 188.9 
 504.9 133.5 489.0 153.7 
 554.5 133.5 559.3 163.8 
 489.0 155.7 491.0 176.4 
 561.3 169.1 543.0 159.5 
 525.6 87.8 529.5 112.8 
Joanna_Hall_5_minute_cardio_workout_00002035.jpg 3 6
 165.9 133.5 167.4 191.3 
 139.9 137.8 140.4 165.8 
 188.1 138.3 201.6 167.2 
 144.7 167.7 144.7 194.7 
 198.7 168.7 170.2 156.6 
 161.1 86.8 161.6 115.7 
 336.9 120.5 339.3 185.0 
 308.5 120.5 303.2 154.2 
 371.1 127.7 378.3 159.5 
 303.6 154.2 294.0 187.0 
 383.1 161.9 343.1 147.0 
 337.3 63.7 340.7 94.0 
 529.5 130.1 525.2 181.7 
 505.9 131.1 491.4 149.9 
 556.5 134.5 562.2 164.8 
 488.6 153.7 491.0 176.8 
 562.7 168.2 542.5 148.9 
 527.6 87.3 528.0 113.3 
Joanna_Hall_5_minute_cardio_workout_00002037.jpg 3 6
 163.5 133.5 167.8 195.6 
 141.4 138.3 141.8 163.4 
 190.5 139.8 201.6 161.4 
 146.2 165.8 149.1 184.1 
 200.6 162.9 177.5 151.3 
 161.1 87.3 163.0 114.7 
 338.3 119.5 337.3 187.4 
 310.9 119.1 302.2 155.2 
 371.1 122.9 377.3 159.0 
 300.8 158.1 295.5 189.4 
 372.0 160.0 342.2 138.3 
 338.8 62.2 339.3 97.4 
 530.0 125.8 524.2 183.6 
 507.8 129.7 491.0 144.6 
 558.4 132.5 570.4 155.7 
 488.6 144.1 489.0 171.1 
 570.4 158.5 544.9 141.7 
 524.7 86.3 528.5 113.3 
Joanna_Hall_5_minute_cardio_workout_00002057.jpg 3 6
 167.8 134.5 168.8 189.4 
 141.8 135.9 144.7 166.3 
 192.9 137.4 206.4 165.3 
 142.3 164.3 143.3 188.9 
 207.8 167.2 177.0 157.1 
 165.4 90.6 166.4 117.1 
 334.9 118.6 337.8 190.3 
 305.6 121.5 299.3 151.8 
 368.7 125.8 390.8 157.6 
 304.1 154.2 291.6 182.6 
 390.3 161.4 354.2 154.7 
 334.5 59.8 337.3 93.1 
 533.3 125.8 527.1 184.6 
 508.3 132.5 489.5 151.8 
 559.8 132.5 567.1 161.9 
 488.1 154.7 492.4 175.4 
 565.1 163.4 549.7 148.4 
 529.5 84.4 530.9 112.8 
Joanna_Hall_5_minute_cardio_workout_00002059.jpg 3 6
 334.0 119.1 336.9 192.7 
 306.5 120.5 301.2 157.1 
 375.9 127.2 393.2 157.1 
 303.6 159.0 291.1 182.6 
 392.2 160.0 358.1 152.8 
 333.0 60.8 335.9 91.1 
 164.0 135.0 173.1 190.3 
 146.2 135.0 144.7 161.9 
 198.7 139.8 209.3 161.0 
 143.8 163.4 147.1 180.2 
 207.8 161.4 180.4 154.7 
 166.4 92.1 166.4 117.6 
 532.9 125.8 529.0 180.7 
 505.4 129.2 486.6 145.5 
 558.9 129.2 568.0 152.8 
 484.2 147.0 490.0 171.1 
 569.5 159.5 545.9 136.9 
 529.0 84.4 531.4 109.4 
Joanna_Hall_5_minute_cardio_workout_00002103.jpg 3 6
 166.9 135.0 170.2 192.3 
 142.8 133.0 145.2 161.0 
 194.8 135.4 207.3 161.0 
 144.2 160.5 145.7 186.5 
 208.3 166.3 172.7 154.7 
 166.4 91.1 164.0 116.7 
 342.6 118.6 340.2 193.7 
 308.5 121.5 301.7 155.7 
 374.9 121.5 384.5 156.6 
 303.2 157.1 296.4 181.7 
 386.9 161.9 354.7 140.7 
 337.8 59.3 341.7 93.1 
 527.6 125.3 522.3 183.6 
 498.7 131.6 486.6 152.3 
 556.0 131.1 567.5 154.7 
 486.6 153.7 487.1 174.9 
 567.5 158.1 544.9 143.6 
 525.2 85.4 524.2 109.9 
Joanna_Hall_5_minute_cardio_workout_00002124.jpg 3 6
 166.9 132.5 172.2 184.1 
 140.9 134.5 147.6 160.5 
 196.3 133.5 208.3 163.4 
 145.2 163.4 145.2 192.3 
 204.4 162.9 179.4 154.7 
 162.5 89.7 164.0 119.1 
 340.7 118.6 342.2 186.0 
 310.4 118.6 305.6 159.0 
 374.9 123.4 386.5 165.3 
 301.7 159.0 311.8 177.3 
 384.5 165.3 346.5 160.5 
 340.7 57.4 341.7 91.1 
 525.2 128.2 519.4 183.6 
 497.7 130.1 483.3 148.9 
 551.6 132.1 556.5 155.2 
 482.3 149.9 484.7 172.0 
 557.4 159.5 541.0 135.0 
 519.4 87.3 520.3 114.2 
Joanna_Hall_5_minute_cardio_workout_00002125.jpg 3 6
 341.2 118.6 341.7 186.5 
 313.3 122.4 302.2 156.1 
 375.9 124.4 385.5 160.0 
 301.7 161.0 316.2 181.7 
 386.0 166.7 348.4 158.5 
 338.8 58.9 338.8 89.2 
 166.9 133.0 171.7 188.9 
 141.8 136.9 144.7 164.3 
 193.4 136.9 209.3 160.5 
 145.2 167.2 147.1 191.8 
 208.8 165.3 182.3 155.2 
 163.5 90.2 164.5 117.1 
 523.2 131.1 517.9 181.2 
 496.7 132.5 480.9 149.9 
 550.2 132.5 560.3 161.0 
 482.8 153.7 485.2 173.5 
 557.9 161.4 541.0 137.8 
 521.8 87.3 518.9 111.4 
Joanna_Hall_5_minute_cardio_workout_00002127.jpg 3 6
 342.6 116.7 340.7 196.1 
 312.8 121.0 302.7 161.4 
 376.8 126.8 387.9 162.4 
 299.8 165.8 313.8 182.1 
 384.5 167.7 349.9 166.3 
 337.3 62.2 335.9 94.5 
 165.4 135.0 167.4 191.3 
 142.3 139.8 145.2 164.3 
 195.8 139.8 209.3 168.7 
 146.2 166.7 146.7 195.6 
 206.4 171.1 181.3 172.0 
 162.1 92.1 162.5 117.6 
 523.7 129.7 518.4 178.3 
 494.3 133.5 480.9 156.1 
 550.2 135.0 556.0 161.0 
 477.5 155.7 485.2 173.5 
 553.1 161.4 543.5 138.3 
 523.2 88.2 523.2 114.2 
Joanna_Hall_5_minute_cardio_workout_00002168.jpg 3 6
 336.4 120.5 336.9 187.0 
 305.6 121.5 295.9 155.2 
 368.7 127.2 388.9 161.4 
 296.4 160.5 293.0 188.4 
 386.5 161.9 358.5 151.3 
 333.5 69.5 334.5 103.7 
 161.6 135.0 164.5 192.7 
 136.1 137.4 136.5 162.4 
 188.1 139.3 193.4 171.1 
 135.6 164.8 137.5 189.4 
 193.4 175.9 165.9 159.5 
 158.2 92.1 157.7 116.7 
 527.6 129.2 524.7 181.7 
 502.5 134.0 488.6 151.8 
 556.0 134.0 563.2 162.4 
 489.5 154.2 492.9 177.8 
 562.2 163.4 544.4 153.3 
 526.6 89.2 528.0 113.3 
Joanna_Hall_5_minute_cardio_workout_00002703.jpg 3 6
 338.3 95.5 345.1 177.3 
 307.5 108.0 308.5 153.7 
 362.9 87.3 389.4 121.5 
 308.9 160.5 299.8 200.0 
 396.6 127.7 395.6 165.8 
 337.8 45.4 335.9 78.1 
 165.4 120.0 169.8 175.4 
 141.4 129.7 145.2 163.4 
 181.8 106.1 208.8 123.4 
 146.2 169.1 143.8 208.1 
 216.5 128.2 223.7 157.1 
 161.1 78.1 159.7 103.7 
 532.9 114.2 535.3 172.5 
 504.0 119.5 493.9 154.2 
 556.9 108.0 568.5 137.4 
 495.8 157.1 494.3 195.6 
 570.9 142.7 572.8 173.0 
 533.8 74.3 532.9 99.8 
Joanna_Hall_5_minute_cardio_workout_00002739.jpg 3 6
 343.1 94.0 344.1 178.8 
 323.4 82.0 295.5 120.0 
 373.0 112.8 374.9 159.5 
 291.1 122.4 300.8 171.6 
 374.9 164.3 381.2 198.5 
 342.2 44.4 341.7 79.1 
 176.5 116.7 178.4 177.8 
 156.8 108.9 137.0 134.5 
 204.0 124.4 208.3 158.5 
 135.1 139.8 131.7 166.7 
 211.7 162.9 215.0 196.1 
 172.2 73.8 176.0 103.2 
 548.8 115.2 543.9 174.9 
 529.0 104.6 505.4 139.3 
 575.2 122.0 569.5 155.7 
 504.9 142.7 519.9 172.0 
 569.9 160.5 569.5 193.7 
 547.8 68.5 548.8 97.4 
Joanna_Hall_5_minute_cardio_workout_00002744.jpg 3 6
 346.0 95.0 344.1 177.3 
 320.5 83.4 286.8 112.8 
 375.9 109.9 379.2 153.7 
 283.4 116.2 295.0 158.5 
 380.7 160.0 387.9 200.9 
 343.6 44.4 343.1 80.1 
 177.0 118.1 176.5 177.3 
 156.8 107.0 149.1 138.3 
 199.6 122.9 213.6 161.0 
 147.6 142.2 142.8 172.0 
 215.5 168.7 217.9 197.6 
 170.7 77.6 173.6 101.7 
 551.2 114.2 543.5 173.0 
 525.6 104.1 503.5 136.4 
 573.8 121.0 571.9 158.1 
 500.6 138.8 513.6 163.4 
 573.3 162.9 575.2 193.2 
 552.1 69.5 550.7 96.9 
Joanna_Hall_5_minute_cardio_workout_00002750.jpg 3 6
 342.2 99.3 337.3 183.6 
 309.9 100.3 285.3 134.0 
 375.4 110.9 377.8 152.3 
 284.4 137.4 292.6 164.8 
 381.2 159.5 389.4 193.2 
 341.7 47.8 342.6 83.9 
 172.2 119.5 177.5 179.7 
 155.3 118.1 154.4 149.9 
 196.7 125.3 207.3 157.6 
 156.8 155.2 151.5 187.4 
 209.7 165.3 213.1 196.1 
 166.4 76.7 170.7 105.1 
 545.9 112.3 542.0 176.4 
 520.8 107.5 499.2 141.7 
 572.3 122.4 567.1 152.8 
 497.7 144.1 500.1 164.8 
 569.0 158.1 573.3 181.2 
 546.3 71.4 547.8 99.8 
Joanna_Hall_5_minute_cardio_workout_00002789.jpg 3 6
 347.0 94.0 348.9 178.3 
 321.9 82.9 300.3 126.3 
 372.0 89.2 396.1 120.0 
 296.9 130.6 274.7 164.3 
 404.3 127.2 428.8 160.0 
 345.1 44.9 347.9 79.1 
 172.7 108.9 179.9 170.1 
 151.5 108.9 137.0 138.3 
 191.9 109.4 214.1 136.4 
 135.1 143.6 133.2 179.7 
 214.1 142.2 211.2 181.7 
 170.2 76.7 169.8 100.3 
 543.9 114.7 541.0 175.9 
 518.9 107.0 498.2 140.7 
 574.8 107.0 579.6 141.7 
 495.8 144.6 503.0 181.2 
 581.5 148.4 577.2 179.7 
 548.8 69.5 547.8 98.8 
Joanna_Hall_5_minute_cardio_workout_00002794.jpg 3 6
 340.7 94.5 341.7 180.7 
 317.1 82.0 297.9 124.4 
 365.8 89.7 389.4 122.0 
 296.9 127.7 270.9 168.7 
 396.6 126.3 420.7 162.4 
 339.3 46.8 343.1 79.1 
 171.7 114.7 175.1 178.8 
 149.1 115.7 130.3 143.1 
 194.3 113.8 214.6 139.8 
 130.3 146.5 122.1 175.9 
 217.9 144.6 224.2 173.0 
 167.8 76.7 169.3 106.1 
 541.0 109.4 537.7 174.4 
 515.5 110.4 495.8 142.7 
 565.1 109.4 567.5 145.1 
 494.3 146.0 498.7 181.7 
 570.9 148.0 572.8 182.6 
 543.5 69.5 543.0 98.8 
Joanna_Hall_5_minute_cardio_workout_00002821.jpg 3 6
 341.2 104.6 339.3 181.7 
 306.0 108.5 278.6 144.1 
 379.7 109.9 400.9 139.3 
 275.7 148.0 305.6 147.5 
 402.8 144.6 373.9 145.5 
 338.8 46.8 344.6 87.8 
 170.2 118.1 176.5 178.8 
 146.2 122.9 124.0 150.8 
 197.2 121.0 222.7 145.1 
 122.6 150.8 139.9 162.4 
 227.1 147.0 201.6 158.1 
 168.3 78.1 167.8 106.1 
 536.7 110.9 535.8 171.1 
 509.3 116.7 487.6 147.5 
 561.8 111.8 554.5 144.1 
 484.2 147.5 503.0 172.0 
 553.1 145.1 562.7 173.5 
 539.6 66.6 539.6 94.5 
Joanna_Hall_5_minute_cardio_workout_00002829.jpg 3 6
 345.5 101.7 349.9 182.6 
 313.3 116.2 292.6 158.1 
 385.0 109.9 405.7 148.0 
 294.5 160.0 313.8 186.0 
 411.0 151.8 387.9 178.8 
 341.2 49.7 347.0 88.7 
 178.0 120.5 175.5 179.3 
 148.6 126.8 129.8 158.5 
 202.5 126.8 224.7 152.8 
 128.4 161.4 145.7 174.4 
 227.1 155.7 203.5 170.1 
 172.2 79.1 173.1 104.1 
 544.4 116.2 540.6 173.5 
 514.6 120.5 498.7 157.1 
 570.9 119.1 579.1 152.8 
 498.7 159.5 506.4 184.6 
 581.0 158.1 583.9 184.1 
 541.0 70.4 545.4 99.8 
Joanna_Hall_5_minute_cardio_workout_00002831.jpg 3 6
 346.0 103.2 348.4 189.4 
 313.3 112.8 289.7 158.5 
 385.0 108.9 409.1 148.4 
 287.7 157.6 313.8 163.8 
 408.1 149.9 382.1 162.4 
 343.6 48.3 345.5 87.3 
 175.1 120.5 178.0 178.8 
 144.7 127.7 125.9 153.3 
 205.4 126.8 230.0 149.9 
 125.5 152.3 147.1 160.0 
 229.5 152.8 204.0 163.4 
 170.7 77.6 171.7 105.1 
 543.5 114.7 540.6 174.4 
